,activities [10 sec],time_2hours,group,time
1861,0,10_12,1861.0,2023-06-13 10:51:58
1862,0,10_12,1862.0,2023-06-13 10:52:08
1863,0,10_12,1863.0,2023-06-13 10:52:18
1864,0,10_12,1864.0,2023-06-13 10:52:28
1865,0,10_12,1865.0,2023-06-13 10:52:38
1866,0,10_12,1866.0,2023-06-13 10:52:48
1867,0,10_12,1867.0,2023-06-13 10:52:58
1868,0,10_12,1868.0,2023-06-13 10:53:08
1869,0,10_12,1869.0,2023-06-13 10:53:18
1870,0,10_12,1870.0,2023-06-13 10:53:28
1871,0,10_12,1871.0,2023-06-13 10:53:38
1872,0,10_12,1872.0,2023-06-13 10:53:48
1873,0,10_12,1873.0,2023-06-13 10:53:58
1874,0,10_12,1874.0,2023-06-13 10:54:08
1875,0,10_12,1875.0,2023-06-13 10:54:18
1876,0,10_12,1876.0,2023-06-13 10:54:28
1877,0,10_12,1877.0,2023-06-13 10:54:38
1878,0,10_12,1878.0,2023-06-13 10:54:48
1879,0,10_12,1879.0,2023-06-13 10:54:58
1880,0,10_12,1880.0,2023-06-13 10:55:08
1881,0,10_12,1881.0,2023-06-13 10:55:18
1882,0,10_12,1882.0,2023-06-13 10:55:28
1883,0,10_12,1883.0,2023-06-13 10:55:38
1884,0,10_12,1884.0,2023-06-13 10:55:48
1885,0,10_12,1885.0,2023-06-13 10:55:58
1886,0,10_12,1886.0,2023-06-13 10:56:08
1887,0,10_12,1887.0,2023-06-13 10:56:18
1888,0,10_12,1888.0,2023-06-13 10:56:28
1889,0,10_12,1889.0,2023-06-13 10:56:38
1890,0,10_12,1890.0,2023-06-13 10:56:48
1891,0,10_12,1891.0,2023-06-13 10:56:58
1892,0,10_12,1892.0,2023-06-13 10:57:08
1893,0,10_12,1893.0,2023-06-13 10:57:18
1894,0,10_12,1894.0,2023-06-13 10:57:28
1895,0,10_12,1895.0,2023-06-13 10:57:38
1896,0,10_12,1896.0,2023-06-13 10:57:48
1897,0,10_12,1897.0,2023-06-13 10:57:58
1898,0,10_12,1898.0,2023-06-13 10:58:08
1899,0,10_12,1899.0,2023-06-13 10:58:18
1900,0,10_12,1900.0,2023-06-13 10:58:28
1901,0,10_12,1901.0,2023-06-13 10:58:38
1902,0,10_12,1902.0,2023-06-13 10:58:48
1903,0,10_12,1903.0,2023-06-13 10:58:58
1904,0,10_12,1904.0,2023-06-13 10:59:08
1905,0,10_12,1905.0,2023-06-13 10:59:18
1906,0,10_12,1906.0,2023-06-13 10:59:28
1907,1,10_12,1907.0,2023-06-13 10:59:38
1908,0,10_12,1908.0,2023-06-13 10:59:48
1909,0,10_12,1909.0,2023-06-13 10:59:58
1910,0,10_12,1910.0,2023-06-13 11:00:08
1911,0,10_12,1911.0,2023-06-13 11:00:18
1912,0,10_12,1912.0,2023-06-13 11:00:28
1913,0,10_12,1913.0,2023-06-13 11:00:38
1914,0,10_12,1914.0,2023-06-13 11:00:48
1915,0,10_12,1915.0,2023-06-13 11:00:58
1916,0,10_12,1916.0,2023-06-13 11:01:08
1917,0,10_12,1917.0,2023-06-13 11:01:18
1918,0,10_12,1918.0,2023-06-13 11:01:28
1919,0,10_12,1919.0,2023-06-13 11:01:38
1920,0,10_12,1920.0,2023-06-13 11:01:48
1921,0,10_12,1921.0,2023-06-13 11:01:58
1922,0,10_12,1922.0,2023-06-13 11:02:08
1923,0,10_12,1923.0,2023-06-13 11:02:18
1924,0,10_12,1924.0,2023-06-13 11:02:28
1925,0,10_12,1925.0,2023-06-13 11:02:38
1926,0,10_12,1926.0,2023-06-13 11:02:48
1927,0,10_12,1927.0,2023-06-13 11:02:58
1928,0,10_12,1928.0,2023-06-13 11:03:08
1929,0,10_12,1929.0,2023-06-13 11:03:18
1930,0,10_12,1930.0,2023-06-13 11:03:28
1931,0,10_12,1931.0,2023-06-13 11:03:38
1932,0,10_12,1932.0,2023-06-13 11:03:48
1933,0,10_12,1933.0,2023-06-13 11:03:58
1934,0,10_12,1934.0,2023-06-13 11:04:08
1935,0,10_12,1935.0,2023-06-13 11:04:18
1936,0,10_12,1936.0,2023-06-13 11:04:28
1937,0,10_12,1937.0,2023-06-13 11:04:38
1938,0,10_12,1938.0,2023-06-13 11:04:48
1939,0,10_12,1939.0,2023-06-13 11:04:58
1940,0,10_12,1940.0,2023-06-13 11:05:08
1941,0,10_12,1941.0,2023-06-13 11:05:18
1942,0,10_12,1942.0,2023-06-13 11:05:28
1943,0,10_12,1943.0,2023-06-13 11:05:38
1944,0,10_12,1944.0,2023-06-13 11:05:48
1945,0,10_12,1945.0,2023-06-13 11:05:58
1946,0,10_12,1946.0,2023-06-13 11:06:08
1947,0,10_12,1947.0,2023-06-13 11:06:18
1948,0,10_12,1948.0,2023-06-13 11:06:28
1949,0,10_12,1949.0,2023-06-13 11:06:38
1950,1,10_12,1950.0,2023-06-13 11:06:48
1951,1,10_12,1951.0,2023-06-13 11:06:58
1952,0,10_12,1952.0,2023-06-13 11:07:08
1953,0,10_12,1953.0,2023-06-13 11:07:18
1954,0,10_12,1954.0,2023-06-13 11:07:28
1955,0,10_12,1955.0,2023-06-13 11:07:38
1956,0,10_12,1956.0,2023-06-13 11:07:48
1957,0,10_12,1957.0,2023-06-13 11:07:58
1958,1,10_12,1958.0,2023-06-13 11:08:08
1959,0,10_12,1959.0,2023-06-13 11:08:18
1960,1,10_12,1960.0,2023-06-13 11:08:28
1961,0,10_12,1961.0,2023-06-13 11:08:38
1962,1,10_12,1962.0,2023-06-13 11:08:48
1963,2,10_12,1963.0,2023-06-13 11:08:58
1964,0,10_12,1964.0,2023-06-13 11:09:08
1965,1,10_12,1965.0,2023-06-13 11:09:18
1966,1,10_12,1966.0,2023-06-13 11:09:28
1967,1,10_12,1967.0,2023-06-13 11:09:38
1968,1,10_12,1968.0,2023-06-13 11:09:48
1969,0,10_12,1969.0,2023-06-13 11:09:58
1970,1,10_12,1970.0,2023-06-13 11:10:08
1971,1,10_12,1971.0,2023-06-13 11:10:18
1972,0,10_12,1972.0,2023-06-13 11:10:28
1973,1,10_12,1973.0,2023-06-13 11:10:38
1974,0,10_12,1974.0,2023-06-13 11:10:48
1975,1,10_12,1975.0,2023-06-13 11:10:58
1976,1,10_12,1976.0,2023-06-13 11:11:08
1977,2,10_12,1977.0,2023-06-13 11:11:18
1978,2,10_12,1978.0,2023-06-13 11:11:28
1979,1,10_12,1979.0,2023-06-13 11:11:38
1980,1,10_12,1980.0,2023-06-13 11:11:48
1981,1,10_12,1981.0,2023-06-13 11:11:58
1982,2,10_12,1982.0,2023-06-13 11:12:08
1983,2,10_12,1983.0,2023-06-13 11:12:18
1984,2,10_12,1984.0,2023-06-13 11:12:28
1985,2,10_12,1985.0,2023-06-13 11:12:38
1986,2,10_12,1986.0,2023-06-13 11:12:48
1987,1,10_12,1987.0,2023-06-13 11:12:58
1988,2,10_12,1988.0,2023-06-13 11:13:08
1989,2,10_12,1989.0,2023-06-13 11:13:18
1990,2,10_12,1990.0,2023-06-13 11:13:28
1991,1,10_12,1991.0,2023-06-13 11:13:38
1992,1,10_12,1992.0,2023-06-13 11:13:48
1993,1,10_12,1993.0,2023-06-13 11:13:58
1994,0,10_12,1994.0,2023-06-13 11:14:08
1995,1,10_12,1995.0,2023-06-13 11:14:18
1996,0,10_12,1996.0,2023-06-13 11:14:28
1997,1,10_12,1997.0,2023-06-13 11:14:38
1998,1,10_12,1998.0,2023-06-13 11:14:48
1999,0,10_12,1999.0,2023-06-13 11:14:58
2000,1,10_12,2000.0,2023-06-13 11:15:08
2001,1,10_12,2001.0,2023-06-13 11:15:18
2002,1,10_12,2002.0,2023-06-13 11:15:28
2003,0,10_12,2003.0,2023-06-13 11:15:38
2004,0,10_12,2004.0,2023-06-13 11:15:48
2005,0,10_12,2005.0,2023-06-13 11:15:58
2006,0,10_12,2006.0,2023-06-13 11:16:08
2007,1,10_12,2007.0,2023-06-13 11:16:18
2008,1,10_12,2008.0,2023-06-13 11:16:28
2009,1,10_12,2009.0,2023-06-13 11:16:38
2010,1,10_12,2010.0,2023-06-13 11:16:48
2011,1,10_12,2011.0,2023-06-13 11:16:58
2012,2,10_12,2012.0,2023-06-13 11:17:08
2013,2,10_12,2013.0,2023-06-13 11:17:18
2014,2,10_12,2014.0,2023-06-13 11:17:28
2015,1,10_12,2015.0,2023-06-13 11:17:38
2016,1,10_12,2016.0,2023-06-13 11:17:48
2017,1,10_12,2017.0,2023-06-13 11:17:58
2018,1,10_12,2018.0,2023-06-13 11:18:08
2019,2,10_12,2019.0,2023-06-13 11:18:18
2020,0,10_12,2020.0,2023-06-13 11:18:28
2021,1,10_12,2021.0,2023-06-13 11:18:38
2022,0,10_12,2022.0,2023-06-13 11:18:48
2023,0,10_12,2023.0,2023-06-13 11:18:58
2024,0,10_12,2024.0,2023-06-13 11:19:08
2025,0,10_12,2025.0,2023-06-13 11:19:18
2026,0,10_12,2026.0,2023-06-13 11:19:28
2027,2,10_12,2027.0,2023-06-13 11:19:38
2028,1,10_12,2028.0,2023-06-13 11:19:48
2029,1,10_12,2029.0,2023-06-13 11:19:58
2030,1,10_12,2030.0,2023-06-13 11:20:08
2031,1,10_12,2031.0,2023-06-13 11:20:18
2032,1,10_12,2032.0,2023-06-13 11:20:28
2033,1,10_12,2033.0,2023-06-13 11:20:38
2034,1,10_12,2034.0,2023-06-13 11:20:48
2035,2,10_12,2035.0,2023-06-13 11:20:58
2036,1,10_12,2036.0,2023-06-13 11:21:08
2037,0,10_12,2037.0,2023-06-13 11:21:18
2038,0,10_12,2038.0,2023-06-13 11:21:28
2039,1,10_12,2039.0,2023-06-13 11:21:38
2040,1,10_12,2040.0,2023-06-13 11:21:48
2041,1,10_12,2041.0,2023-06-13 11:21:58
2042,1,10_12,2042.0,2023-06-13 11:22:08
2043,1,10_12,2043.0,2023-06-13 11:22:18
2044,2,10_12,2044.0,2023-06-13 11:22:28
2045,1,10_12,2045.0,2023-06-13 11:22:38
2046,2,10_12,2046.0,2023-06-13 11:22:48
2047,1,10_12,2047.0,2023-06-13 11:22:58
2048,0,10_12,2048.0,2023-06-13 11:23:08
2049,0,10_12,2049.0,2023-06-13 11:23:18
2050,0,10_12,2050.0,2023-06-13 11:23:28
2051,0,10_12,2051.0,2023-06-13 11:23:38
2052,0,10_12,2052.0,2023-06-13 11:23:48
2053,0,10_12,2053.0,2023-06-13 11:23:58
2054,2,10_12,2054.0,2023-06-13 11:24:08
2055,2,10_12,2055.0,2023-06-13 11:24:18
2056,1,10_12,2056.0,2023-06-13 11:24:28
2057,1,10_12,2057.0,2023-06-13 11:24:38
2058,1,10_12,2058.0,2023-06-13 11:24:48
2059,1,10_12,2059.0,2023-06-13 11:24:58
2060,0,10_12,2060.0,2023-06-13 11:25:08
2061,2,10_12,2061.0,2023-06-13 11:25:18
2062,0,10_12,2062.0,2023-06-13 11:25:28
2063,2,10_12,2063.0,2023-06-13 11:25:38
2064,0,10_12,2064.0,2023-06-13 11:25:48
2065,1,10_12,2065.0,2023-06-13 11:25:58
2066,0,10_12,2066.0,2023-06-13 11:26:08
2067,1,10_12,2067.0,2023-06-13 11:26:18
2068,1,10_12,2068.0,2023-06-13 11:26:28
2069,2,10_12,2069.0,2023-06-13 11:26:38
2070,1,10_12,2070.0,2023-06-13 11:26:48
2071,1,10_12,2071.0,2023-06-13 11:26:58
2072,1,10_12,2072.0,2023-06-13 11:27:08
2073,1,10_12,2073.0,2023-06-13 11:27:18
2074,1,10_12,2074.0,2023-06-13 11:27:28
2075,0,10_12,2075.0,2023-06-13 11:27:38
2076,1,10_12,2076.0,2023-06-13 11:27:48
2077,1,10_12,2077.0,2023-06-13 11:27:58
2078,1,10_12,2078.0,2023-06-13 11:28:08
2079,1,10_12,2079.0,2023-06-13 11:28:18
2080,1,10_12,2080.0,2023-06-13 11:28:28
2081,1,10_12,2081.0,2023-06-13 11:28:38
2082,1,10_12,2082.0,2023-06-13 11:28:48
2083,0,10_12,2083.0,2023-06-13 11:28:58
2084,1,10_12,2084.0,2023-06-13 11:29:08
2085,1,10_12,2085.0,2023-06-13 11:29:18
2086,0,10_12,2086.0,2023-06-13 11:29:28
2087,1,10_12,2087.0,2023-06-13 11:29:38
2088,1,10_12,2088.0,2023-06-13 11:29:48
2089,1,10_12,2089.0,2023-06-13 11:29:58
2090,1,10_12,2090.0,2023-06-13 11:30:08
2091,0,10_12,2091.0,2023-06-13 11:30:18
2092,2,10_12,2092.0,2023-06-13 11:30:28
2093,0,10_12,2093.0,2023-06-13 11:30:38
2094,0,10_12,2094.0,2023-06-13 11:30:48
2095,0,10_12,2095.0,2023-06-13 11:30:58
2096,0,10_12,2096.0,2023-06-13 11:31:08
2097,0,10_12,2097.0,2023-06-13 11:31:18
2098,0,10_12,2098.0,2023-06-13 11:31:28
2099,0,10_12,2099.0,2023-06-13 11:31:38
2100,1,10_12,2100.0,2023-06-13 11:31:48
2101,0,10_12,2101.0,2023-06-13 11:31:58
2102,0,10_12,2102.0,2023-06-13 11:32:08
2103,0,10_12,2103.0,2023-06-13 11:32:18
2104,0,10_12,2104.0,2023-06-13 11:32:28
2105,0,10_12,2105.0,2023-06-13 11:32:38
2106,0,10_12,2106.0,2023-06-13 11:32:48
2107,0,10_12,2107.0,2023-06-13 11:32:58
2108,0,10_12,2108.0,2023-06-13 11:33:08
2109,0,10_12,2109.0,2023-06-13 11:33:18
2110,0,10_12,2110.0,2023-06-13 11:33:28
2111,0,10_12,2111.0,2023-06-13 11:33:38
2112,0,10_12,2112.0,2023-06-13 11:33:48
2113,0,10_12,2113.0,2023-06-13 11:33:58
2114,0,10_12,2114.0,2023-06-13 11:34:08
2115,0,10_12,2115.0,2023-06-13 11:34:18
2116,0,10_12,2116.0,2023-06-13 11:34:28
2117,0,10_12,2117.0,2023-06-13 11:34:38
2118,0,10_12,2118.0,2023-06-13 11:34:48
2119,0,10_12,2119.0,2023-06-13 11:34:58
2120,0,10_12,2120.0,2023-06-13 11:35:08
2121,0,10_12,2121.0,2023-06-13 11:35:18
2122,0,10_12,2122.0,2023-06-13 11:35:28
2123,0,10_12,2123.0,2023-06-13 11:35:38
2124,0,10_12,2124.0,2023-06-13 11:35:48
2125,0,10_12,2125.0,2023-06-13 11:35:58
2126,0,10_12,2126.0,2023-06-13 11:36:08
2127,0,10_12,2127.0,2023-06-13 11:36:18
2128,0,10_12,2128.0,2023-06-13 11:36:28
2129,0,10_12,2129.0,2023-06-13 11:36:38
2130,0,10_12,2130.0,2023-06-13 11:36:48
2131,0,10_12,2131.0,2023-06-13 11:36:58
2132,0,10_12,2132.0,2023-06-13 11:37:08
2133,1,10_12,2133.0,2023-06-13 11:37:18
2134,1,10_12,2134.0,2023-06-13 11:37:28
2135,1,10_12,2135.0,2023-06-13 11:37:38
2136,1,10_12,2136.0,2023-06-13 11:37:48
2137,0,10_12,2137.0,2023-06-13 11:37:58
2138,0,10_12,2138.0,2023-06-13 11:38:08
2139,0,10_12,2139.0,2023-06-13 11:38:18
2140,0,10_12,2140.0,2023-06-13 11:38:28
2141,0,10_12,2141.0,2023-06-13 11:38:38
2142,0,10_12,2142.0,2023-06-13 11:38:48
2143,0,10_12,2143.0,2023-06-13 11:38:58
2144,0,10_12,2144.0,2023-06-13 11:39:08
2145,0,10_12,2145.0,2023-06-13 11:39:18
2146,0,10_12,2146.0,2023-06-13 11:39:28
2147,0,10_12,2147.0,2023-06-13 11:39:38
2148,0,10_12,2148.0,2023-06-13 11:39:48
2149,0,10_12,2149.0,2023-06-13 11:39:58
2150,0,10_12,2150.0,2023-06-13 11:40:08
2151,0,10_12,2151.0,2023-06-13 11:40:18
2152,0,10_12,2152.0,2023-06-13 11:40:28
2153,0,10_12,2153.0,2023-06-13 11:40:38
2154,0,10_12,2154.0,2023-06-13 11:40:48
2155,0,10_12,2155.0,2023-06-13 11:40:58
2156,0,10_12,2156.0,2023-06-13 11:41:08
2157,0,10_12,2157.0,2023-06-13 11:41:18
2158,0,10_12,2158.0,2023-06-13 11:41:28
2159,0,10_12,2159.0,2023-06-13 11:41:38
2160,0,10_12,2160.0,2023-06-13 11:41:48
2161,0,10_12,2161.0,2023-06-13 11:41:58
2162,0,10_12,2162.0,2023-06-13 11:42:08
2163,0,10_12,2163.0,2023-06-13 11:42:18
2164,0,10_12,2164.0,2023-06-13 11:42:28
2165,0,10_12,2165.0,2023-06-13 11:42:38
2166,0,10_12,2166.0,2023-06-13 11:42:48
2167,1,10_12,2167.0,2023-06-13 11:42:58
2168,0,10_12,2168.0,2023-06-13 11:43:08
2169,1,10_12,2169.0,2023-06-13 11:43:18
2170,0,10_12,2170.0,2023-06-13 11:43:28
2171,0,10_12,2171.0,2023-06-13 11:43:38
2172,0,10_12,2172.0,2023-06-13 11:43:48
2173,0,10_12,2173.0,2023-06-13 11:43:58
2174,0,10_12,2174.0,2023-06-13 11:44:08
2175,0,10_12,2175.0,2023-06-13 11:44:18
2176,0,10_12,2176.0,2023-06-13 11:44:28
2177,0,10_12,2177.0,2023-06-13 11:44:38
2178,0,10_12,2178.0,2023-06-13 11:44:48
2179,0,10_12,2179.0,2023-06-13 11:44:58
2180,0,10_12,2180.0,2023-06-13 11:45:08
2181,0,10_12,2181.0,2023-06-13 11:45:18
2182,0,10_12,2182.0,2023-06-13 11:45:28
2183,0,10_12,2183.0,2023-06-13 11:45:38
2184,0,10_12,2184.0,2023-06-13 11:45:48
2185,0,10_12,2185.0,2023-06-13 11:45:58
2186,0,10_12,2186.0,2023-06-13 11:46:08
2187,0,10_12,2187.0,2023-06-13 11:46:18
2188,0,10_12,2188.0,2023-06-13 11:46:28
2189,0,10_12,2189.0,2023-06-13 11:46:38
2190,0,10_12,2190.0,2023-06-13 11:46:48
2191,0,10_12,2191.0,2023-06-13 11:46:58
2192,0,10_12,2192.0,2023-06-13 11:47:08
2193,0,10_12,2193.0,2023-06-13 11:47:18
2194,0,10_12,2194.0,2023-06-13 11:47:28
2195,0,10_12,2195.0,2023-06-13 11:47:38
2196,0,10_12,2196.0,2023-06-13 11:47:48
2197,0,10_12,2197.0,2023-06-13 11:47:58
2198,0,10_12,2198.0,2023-06-13 11:48:08
2199,0,10_12,2199.0,2023-06-13 11:48:18
2200,0,10_12,2200.0,2023-06-13 11:48:28
2201,0,10_12,2201.0,2023-06-13 11:48:38
2202,0,10_12,2202.0,2023-06-13 11:48:48
2203,0,10_12,2203.0,2023-06-13 11:48:58
2204,1,10_12,2204.0,2023-06-13 11:49:08
2205,0,10_12,2205.0,2023-06-13 11:49:18
2206,0,10_12,2206.0,2023-06-13 11:49:28
2207,0,10_12,2207.0,2023-06-13 11:49:38
2208,0,10_12,2208.0,2023-06-13 11:49:48
2209,0,10_12,2209.0,2023-06-13 11:49:58
2210,0,10_12,2210.0,2023-06-13 11:50:08
2211,0,10_12,2211.0,2023-06-13 11:50:18
2212,0,10_12,2212.0,2023-06-13 11:50:28
2213,0,10_12,2213.0,2023-06-13 11:50:38
2214,0,10_12,2214.0,2023-06-13 11:50:48
2215,0,10_12,2215.0,2023-06-13 11:50:58
2216,0,10_12,2216.0,2023-06-13 11:51:08
2217,0,10_12,2217.0,2023-06-13 11:51:18
2218,0,10_12,2218.0,2023-06-13 11:51:28
2219,0,10_12,2219.0,2023-06-13 11:51:38
2220,0,10_12,2220.0,2023-06-13 11:51:48
2221,0,10_12,2221.0,2023-06-13 11:51:58
2222,0,10_12,2222.0,2023-06-13 11:52:08
2223,0,10_12,2223.0,2023-06-13 11:52:18
2224,0,10_12,2224.0,2023-06-13 11:52:28
2225,0,10_12,2225.0,2023-06-13 11:52:38
2226,0,10_12,2226.0,2023-06-13 11:52:48
2227,0,10_12,2227.0,2023-06-13 11:52:58
2228,0,10_12,2228.0,2023-06-13 11:53:08
2229,0,10_12,2229.0,2023-06-13 11:53:18
2230,0,10_12,2230.0,2023-06-13 11:53:28
2231,0,10_12,2231.0,2023-06-13 11:53:38
2232,0,10_12,2232.0,2023-06-13 11:53:48
2233,0,10_12,2233.0,2023-06-13 11:53:58
2234,0,10_12,2234.0,2023-06-13 11:54:08
2235,0,10_12,2235.0,2023-06-13 11:54:18
2236,0,10_12,2236.0,2023-06-13 11:54:28
2237,2,10_12,2237.0,2023-06-13 11:54:38
2238,1,10_12,2238.0,2023-06-13 11:54:48
2239,1,10_12,2239.0,2023-06-13 11:54:58
2240,1,10_12,2240.0,2023-06-13 11:55:08
2241,1,10_12,2241.0,2023-06-13 11:55:18
2242,1,10_12,2242.0,2023-06-13 11:55:28
2243,0,10_12,2243.0,2023-06-13 11:55:38
2244,1,10_12,2244.0,2023-06-13 11:55:48
2245,1,10_12,2245.0,2023-06-13 11:55:58
2246,0,10_12,2246.0,2023-06-13 11:56:08
2247,1,10_12,2247.0,2023-06-13 11:56:18
2248,1,10_12,2248.0,2023-06-13 11:56:28
2249,0,10_12,2249.0,2023-06-13 11:56:38
2250,1,10_12,2250.0,2023-06-13 11:56:48
2251,1,10_12,2251.0,2023-06-13 11:56:58
2252,0,10_12,2252.0,2023-06-13 11:57:08
2253,1,10_12,2253.0,2023-06-13 11:57:18
2254,1,10_12,2254.0,2023-06-13 11:57:28
2255,0,10_12,2255.0,2023-06-13 11:57:38
2256,0,10_12,2256.0,2023-06-13 11:57:48
2257,1,10_12,2257.0,2023-06-13 11:57:58
2258,1,10_12,2258.0,2023-06-13 11:58:08
2259,2,10_12,2259.0,2023-06-13 11:58:18
2260,1,10_12,2260.0,2023-06-13 11:58:28
2261,2,10_12,2261.0,2023-06-13 11:58:38
2262,1,10_12,2262.0,2023-06-13 11:58:48
2263,1,10_12,2263.0,2023-06-13 11:58:58
2264,1,10_12,2264.0,2023-06-13 11:59:08
2265,1,10_12,2265.0,2023-06-13 11:59:18
2266,0,10_12,2266.0,2023-06-13 11:59:28
2267,0,10_12,2267.0,2023-06-13 11:59:38
2268,0,10_12,2268.0,2023-06-13 11:59:48
2269,1,10_12,2269.0,2023-06-13 11:59:58
2270,2,12_14,2270.0,2023-06-13 12:00:08
2271,1,12_14,2271.0,2023-06-13 12:00:18
2272,0,12_14,2272.0,2023-06-13 12:00:28
2273,0,12_14,2273.0,2023-06-13 12:00:38
2274,0,12_14,2274.0,2023-06-13 12:00:48
2275,0,12_14,2275.0,2023-06-13 12:00:58
2276,0,12_14,2276.0,2023-06-13 12:01:08
2277,0,12_14,2277.0,2023-06-13 12:01:18
2278,0,12_14,2278.0,2023-06-13 12:01:28
2279,0,12_14,2279.0,2023-06-13 12:01:38
2280,0,12_14,2280.0,2023-06-13 12:01:48
2281,0,12_14,2281.0,2023-06-13 12:01:58
2282,0,12_14,2282.0,2023-06-13 12:02:08
2283,0,12_14,2283.0,2023-06-13 12:02:18
2284,0,12_14,2284.0,2023-06-13 12:02:28
2285,0,12_14,2285.0,2023-06-13 12:02:38
2286,0,12_14,2286.0,2023-06-13 12:02:48
2287,0,12_14,2287.0,2023-06-13 12:02:58
2288,0,12_14,2288.0,2023-06-13 12:03:08
2289,0,12_14,2289.0,2023-06-13 12:03:18
2290,0,12_14,2290.0,2023-06-13 12:03:28
2291,0,12_14,2291.0,2023-06-13 12:03:38
2292,0,12_14,2292.0,2023-06-13 12:03:48
2293,0,12_14,2293.0,2023-06-13 12:03:58
2294,0,12_14,2294.0,2023-06-13 12:04:08
2295,0,12_14,2295.0,2023-06-13 12:04:18
2296,0,12_14,2296.0,2023-06-13 12:04:28
2297,0,12_14,2297.0,2023-06-13 12:04:38
2298,0,12_14,2298.0,2023-06-13 12:04:48
2299,0,12_14,2299.0,2023-06-13 12:04:58
2300,0,12_14,2300.0,2023-06-13 12:05:08
2301,0,12_14,2301.0,2023-06-13 12:05:18
2302,0,12_14,2302.0,2023-06-13 12:05:28
2303,0,12_14,2303.0,2023-06-13 12:05:38
2304,0,12_14,2304.0,2023-06-13 12:05:48
2305,0,12_14,2305.0,2023-06-13 12:05:58
2306,0,12_14,2306.0,2023-06-13 12:06:08
2307,0,12_14,2307.0,2023-06-13 12:06:18
2308,0,12_14,2308.0,2023-06-13 12:06:28
2309,0,12_14,2309.0,2023-06-13 12:06:38
2310,0,12_14,2310.0,2023-06-13 12:06:48
2311,0,12_14,2311.0,2023-06-13 12:06:58
2312,0,12_14,2312.0,2023-06-13 12:07:08
2313,0,12_14,2313.0,2023-06-13 12:07:18
2314,0,12_14,2314.0,2023-06-13 12:07:28
2315,0,12_14,2315.0,2023-06-13 12:07:38
2316,0,12_14,2316.0,2023-06-13 12:07:48
2317,0,12_14,2317.0,2023-06-13 12:07:58
2318,0,12_14,2318.0,2023-06-13 12:08:08
2319,0,12_14,2319.0,2023-06-13 12:08:18
2320,0,12_14,2320.0,2023-06-13 12:08:28
2321,0,12_14,2321.0,2023-06-13 12:08:38
2322,0,12_14,2322.0,2023-06-13 12:08:48
2323,0,12_14,2323.0,2023-06-13 12:08:58
2324,0,12_14,2324.0,2023-06-13 12:09:08
2325,0,12_14,2325.0,2023-06-13 12:09:18
2326,0,12_14,2326.0,2023-06-13 12:09:28
2327,0,12_14,2327.0,2023-06-13 12:09:38
2328,0,12_14,2328.0,2023-06-13 12:09:48
2329,0,12_14,2329.0,2023-06-13 12:09:58
2330,0,12_14,2330.0,2023-06-13 12:10:08
2331,0,12_14,2331.0,2023-06-13 12:10:18
2332,0,12_14,2332.0,2023-06-13 12:10:28
2333,0,12_14,2333.0,2023-06-13 12:10:38
2334,0,12_14,2334.0,2023-06-13 12:10:48
2335,0,12_14,2335.0,2023-06-13 12:10:58
2336,0,12_14,2336.0,2023-06-13 12:11:08
2337,0,12_14,2337.0,2023-06-13 12:11:18
2338,0,12_14,2338.0,2023-06-13 12:11:28
2339,0,12_14,2339.0,2023-06-13 12:11:38
2340,0,12_14,2340.0,2023-06-13 12:11:48
2341,0,12_14,2341.0,2023-06-13 12:11:58
2342,0,12_14,2342.0,2023-06-13 12:12:08
2343,0,12_14,2343.0,2023-06-13 12:12:18
2344,0,12_14,2344.0,2023-06-13 12:12:28
2345,0,12_14,2345.0,2023-06-13 12:12:38
2346,0,12_14,2346.0,2023-06-13 12:12:48
2347,0,12_14,2347.0,2023-06-13 12:12:58
2348,0,12_14,2348.0,2023-06-13 12:13:08
2349,0,12_14,2349.0,2023-06-13 12:13:18
2350,0,12_14,2350.0,2023-06-13 12:13:28
2351,0,12_14,2351.0,2023-06-13 12:13:38
2352,0,12_14,2352.0,2023-06-13 12:13:48
2353,0,12_14,2353.0,2023-06-13 12:13:58
2354,0,12_14,2354.0,2023-06-13 12:14:08
2355,0,12_14,2355.0,2023-06-13 12:14:18
2356,0,12_14,2356.0,2023-06-13 12:14:28
2357,0,12_14,2357.0,2023-06-13 12:14:38
2358,0,12_14,2358.0,2023-06-13 12:14:48
2359,0,12_14,2359.0,2023-06-13 12:14:58
2360,0,12_14,2360.0,2023-06-13 12:15:08
2361,0,12_14,2361.0,2023-06-13 12:15:18
2362,0,12_14,2362.0,2023-06-13 12:15:28
2363,0,12_14,2363.0,2023-06-13 12:15:38
2364,0,12_14,2364.0,2023-06-13 12:15:48
2365,0,12_14,2365.0,2023-06-13 12:15:58
2366,0,12_14,2366.0,2023-06-13 12:16:08
2367,0,12_14,2367.0,2023-06-13 12:16:18
2368,0,12_14,2368.0,2023-06-13 12:16:28
2369,0,12_14,2369.0,2023-06-13 12:16:38
2370,0,12_14,2370.0,2023-06-13 12:16:48
2371,0,12_14,2371.0,2023-06-13 12:16:58
2372,0,12_14,2372.0,2023-06-13 12:17:08
2373,0,12_14,2373.0,2023-06-13 12:17:18
2374,0,12_14,2374.0,2023-06-13 12:17:28
2375,0,12_14,2375.0,2023-06-13 12:17:38
2376,0,12_14,2376.0,2023-06-13 12:17:48
2377,0,12_14,2377.0,2023-06-13 12:17:58
